단지명,전용면적,계약년도,계약일,보증금,월세,층,위도,경도,지하철역,지하철거리,500m음식점수,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장,금리,보증금고려월세
롯데캐슬,59.94,2022-01-01,26,3000.0,154,31,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/01/26,1197.8,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,157.125
남산타운(임대),32.76,2022-01-01,26,2955.0,6,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/01/26,1197.8,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,9.078125
서울역한라비발디센트럴,84.9728,2022-01-01,26,15000.0,250,4,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/01/26,1197.8,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,1.25,265.625
래미안하이베르,84.98,2022-01-01,26,57000.0,7,14,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/01/26,1197.8,7,0,1,0,44,15,23,27,264.0077328980435,동화동,1.25,66.375
한진해모로,27.27,2022-01-01,26,2150.0,5,5,37.5637284114639,127.025710739466,상왕십리역,329.285131747168,1,2022/01/26,1197.8,3,0,0,0,18,7,4,16,155.76315185597636,신당초등학교,1.25,7.239583333333334
브라운스톤(355-0),117.742,2022-01-01,27,10000.0,400,30,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/01/27,1197.0,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원,1.25,410.4166666666667
충무,67.77,2022-01-01,27,10000.0,80,10,37.5607315198784,127.000855311471,동대입구역,458.9527599183493,174,2022/01/27,1197.0,16,9,15,5,107,37,58,32,159.18949873299243,앰버서더호텔,1.25,90.41666666666669
브라운스톤(355-0),117.742,2022-01-01,27,20000.0,350,30,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/01/27,1197.0,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원,1.25,370.8333333333333
서울역센트럴자이,59.9808,2022-01-01,27,50000.0,120,8,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/01/27,1197.0,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,1.25,172.08333333333334
서울역센트럴자이,59.943,2022-01-01,27,5000.0,250,8,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/01/27,1197.0,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,1.25,255.20833333333331
브라운스톤(355-0),84.878,2022-01-01,28,23490.0,135,24,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/01/28,1202.4,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원,1.25,159.46875
이지마루오장,14.49,2022-01-01,28,1000.0,70,8,37.5643884715851,127.00195688803,동대문역사문화공원역,301.609724702947,262,2022/01/28,1202.4,24,3,7,3,91,35,49,30,90.55520884320347,베이튼호텔,1.25,71.04166666666667
남산트라팰리스,148.47,2022-01-01,28,0.0,675,31,37.5539946799726,126.975612746457,서울역,300.40511873242406,54,2022/01/28,1202.4,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리,1.25,675.0
서울역한라비발디센트럴,84.9774,2022-01-01,28,10000.0,280,8,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/01/28,1202.4,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,1.25,290.4166666666667
이지마루오장,14.49,2022-01-01,28,1000.0,70,8,37.5643884715851,127.00195688803,동대문역사문화공원역,301.609724702947,262,2022/01/28,1202.4,24,3,7,3,91,35,49,30,90.55520884320347,베이튼호텔,1.25,71.04166666666667
동대문와이즈캐슬,15.55,2022-01-01,28,1000.0,62,9,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/01/28,1202.4,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,1.25,63.04166666666666
청계천두산위브더제니스,145.6492,2022-01-01,28,105000.0,140,5,37.5668675982177,127.017122913186,신당역,117.13990056099556,159,2022/01/28,1202.4,12,5,1,10,42,14,17,30,190.9665407319669,신당역.중앙시장앞,1.25,249.375
남산롯데캐슬아이리스,113.46,2022-01-01,29,10000.0,400,17,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/01/29,1202.4,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널,1.25,410.4166666666667
서울역센트럴자이,84.9918,2022-01-01,29,40000.0,100,2,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/01/29,1202.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,1.25,141.66666666666666
덕수궁롯데캐슬,31.7571,2022-01-01,29,2000.0,133,9,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/01/29,1202.4,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,1.25,135.08333333333334
청계천두산위브더제니스,145.6492,2022-02-01,3,60000.0,280,21,37.5668675982177,127.017122913186,신당역,117.13990056099556,159,2022/02/03,1205.7,12,5,1,10,42,14,17,30,190.9665407319669,신당역.중앙시장앞,1.25,342.5
동대문와이즈캐슬,16.55,2022-02-01,3,2000.0,60,14,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/02/03,1205.7,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,1.25,62.083333333333336
약수(372-2796),52.93,2022-02-01,3,5000.0,60,3,37.5537689317791,127.010805436782,약수역,67.60227851209639,77,2022/02/03,1205.7,19,3,9,1,54,20,30,10,75.75270809457467,약수역8번출구.신당사회복지관,1.25,65.20833333333333
래미안하이베르(임대),37.54,2022-02-01,3,4897.0,7,11,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/02/03,1205.7,7,0,1,0,44,15,23,27,264.0077328980435,동화동,1.25,12.101041666666667
롯데캐슬,59.91,2022-02-01,3,5000.0,140,18,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/02/03,1205.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,145.20833333333334
삼성사이버빌리지,84.95,2022-02-01,3,20000.0,120,11,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/02/03,1205.7,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,1.25,140.83333333333334
남산롯데캐슬아이리스,44.99,2022-02-01,3,10000.0,200,29,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/02/03,1205.7,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널,1.25,210.41666666666663
덕수궁롯데캐슬,117.7748,2022-02-01,4,10000.0,500,22,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/02/04,1205.4,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,1.25,510.4166666666667
남산타운,84.87999999999998,2022-02-01,4,30000.0,66,9,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/04,1205.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,97.25
서울역한라비발디센트럴,84.9774,2022-02-01,4,61000.0,8,2,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/04,1205.4,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,1.25,71.54166666666666
파크원빌,20.01,2022-02-01,4,1000.0,70,4,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/04,1205.4,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구,1.25,71.04166666666667
삼성사이버빌리지,84.93,2022-02-01,5,40000.0,68,8,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/02/05,1205.4,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,1.25,109.66666666666666
삼성사이버빌리지,84.93,2022-02-01,5,35000.0,125,14,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/02/05,1205.4,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,1.25,161.45833333333334
파크원빌,13.51,2022-02-01,5,1000.0,60,6,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/05,1205.4,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구,1.25,61.04166666666666
충무로엘크루메크로시티2,22.75,2022-02-01,5,3000.0,65,6,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/02/05,1205.4,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가,1.25,68.125
DUO302,15.97,2022-02-01,5,1000.0,65,10,37.5665748058672,127.023261376536,신당역,338.52745922576685,77,2022/02/05,1205.4,8,1,0,1,23,7,4,23,33.55971284644064,황학동주민센터,1.25,66.04166666666667
DUO302,15.97,2022-02-01,5,1000.0,65,10,37.5665748058672,127.023261376536,신당역,338.52745922576685,77,2022/02/05,1205.4,8,1,0,1,23,7,4,23,33.55971284644064,황학동주민센터,1.25,66.04166666666667
남산타운,84.87999999999998,2022-02-01,5,52000.0,5,7,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/05,1205.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,59.16666666666666
약수하이츠,84.87999999999998,2022-02-01,5,7000.0,150,20,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/02/05,1205.4,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,1.25,157.29166666666666
파크원빌,18.71,2022-02-01,5,1000.0,65,2,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/05,1205.4,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구,1.25,66.04166666666667
서울역한라비발디센트럴,84.9774,2022-02-01,5,68600.0,35,3,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/05,1205.4,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,1.25,106.45833333333331
청구e편한세상,84.95,2022-02-01,5,31500.0,126,14,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/02/05,1205.4,4,1,1,0,63,20,29,31,70.23484133934264,청구역,1.25,158.8125
리하우스(LEEHAUS),43.056,2022-02-01,7,10000.0,67,3,37.5599142889134,126.966632465339,충정로(경기대입구)역,200.555682270846,159,2022/02/07,1199.5,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원,1.25,77.41666666666667
파크원빌,13.12,2022-02-01,7,1000.0,60,8,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/07,1199.5,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구,1.25,61.04166666666666
수산타운(2차),32.86,2022-02-01,7,1000.0,55,-1,37.5503835156818,127.005742367209,버티고개역,287.5335192245447,52,2022/02/07,1199.5,10,2,0,1,36,15,38,6,147.3632841936009,송도병원앞,1.25,56.04166666666666
서울역한라비발디센트럴,71.9832,2022-02-01,7,55000.0,30,10,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/07,1199.5,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,1.25,87.29166666666666
리마크빌동대문,25.99,2022-02-01,7,1500.0,102,15,37.565794853643695,127.016623843671,신당역,58.061356897640906,140,2022/02/07,1199.5,10,5,0,10,43,14,17,31,187.3336720760136,신당역.중앙시장앞,1.25,103.5625
약수하이츠,57.63,2022-02-01,8,10000.0,110,5,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/02/08,1199.4,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,1.25,120.41666666666669
aaa,56.43,2022-02-01,8,5000.0,130,16,37.5674464828596,127.016527092399,신당역,147.34851997175824,164,2022/02/08,1199.4,9,4,1,11,42,14,17,30,121.06555380445334,성동공업고등학교(무궁화회관),1.25,135.20833333333334
래미안하이베르,84.98,2022-02-01,8,58000.0,10,8,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/02/08,1199.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동,1.25,70.41666666666666
삼성,59.97,2022-02-01,8,5000.0,140,10,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/02/08,1199.4,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,1.25,145.20833333333334
남산타운,84.87999999999998,2022-02-01,8,30000.0,75,4,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/08,1199.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,106.25
남산롯데캐슬아이리스,176.42,2022-02-01,9,100000.0,300,29,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/02/09,1197.8,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널,1.25,404.1666666666667
현대,83.97,2022-02-01,9,37000.0,50,14,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/02/09,1197.8,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,1.25,88.54166666666666
리하우스(LEEHAUS),33.997,2022-02-01,9,10000.0,56,5,37.5599142889134,126.966632465339,충정로(경기대입구)역,200.555682270846,159,2022/02/09,1197.8,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원,1.25,66.41666666666667
더플레이스충정로,19.95,2022-02-01,9,1000.0,70,4,37.558980785321,126.966068233101,충정로(경기대입구)역,169.5458754048524,129,2022/02/09,1197.8,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역,1.25,71.04166666666667
리하우스(LEEHAUS),43.056,2022-02-01,9,13000.0,50,1,37.5599142889134,126.966632465339,충정로(경기대입구)역,200.555682270846,159,2022/02/09,1197.8,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원,1.25,63.54166666666666
더플레이스충정로,17.68,2022-02-01,9,1000.0,69,5,37.558980785321,126.966068233101,충정로(경기대입구)역,169.5458754048524,129,2022/02/09,1197.8,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역,1.25,70.04166666666667
LIG서울역리가,84.98659999999998,2022-02-01,9,60000.0,80,4,37.5562729792512,126.966882959987,서울역,421.6932281404668,121,2022/02/09,1197.8,7,3,15,0,74,30,74,4,168.61624434442572,서울의료보건고등학교.서울역서부,1.25,142.5
신당역솔하임,14.15,2022-02-01,9,1000.0,75,14,37.5653849734702,127.02122678483,신당역,145.27071583729386,76,2022/02/09,1197.8,11,2,1,1,30,13,13,27,46.48836952902109,신당역하나은행,1.25,76.04166666666667
청구e편한세상,84.95999999999998,2022-02-01,9,25000.0,150,4,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/02/09,1197.8,4,1,1,0,63,20,29,31,70.23484133934264,청구역,1.25,176.04166666666666
리하우스(LEEHAUS),43.056,2022-02-01,9,10000.0,72,6,37.5599142889134,126.966632465339,충정로(경기대입구)역,200.555682270846,159,2022/02/09,1197.8,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원,1.25,82.41666666666667
경서,37.69,2022-02-01,10,4000.0,60,6,37.5567624150086,126.977690649242,회현(남대문시장)역,200.50226241997623,299,2022/02/10,1196.0,27,7,24,4,152,47,109,9,87.83506493158505,힐튼호텔,1.25,64.16666666666667
약수하이츠,32.67,2022-02-01,10,2775.0,4,2,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/02/10,1196.0,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,1.25,6.890625
바비엥3,70.81,2022-02-01,10,2000.0,170,14,37.563105962200495,126.969569549275,서대문역,393.14874072626776,181,2022/02/10,1196.0,16,12,29,0,137,39,97,9,39.62660995075856,경찰청.동북아역사재단,1.25,172.08333333333334
남산타운,114.88,2022-02-01,10,65000.0,90,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/10,1196.0,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,157.70833333333331
파크원빌,13.51,2022-02-01,10,1000.0,60,5,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/10,1196.0,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구,1.25,61.04166666666666
오렌지카운티을지로,24.19,2022-02-01,10,5000.0,75,8,37.5652276672427,127.001411116707,을지로4가역,351.93310458901897,273,2022/02/10,1196.0,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔,1.25,80.20833333333333
래미안하이베르,84.84999999999998,2022-02-01,10,3000.0,260,12,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/02/10,1196.0,7,0,1,0,44,15,23,27,264.0077328980435,동화동,1.25,263.125
현대,79.11,2022-02-01,10,15000.0,120,4,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/02/10,1196.0,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,1.25,135.625
브라운스톤(355-0),84.878,2022-02-01,11,3000.0,320,32,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/02/11,1196.0,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원,1.25,323.125
신당파인힐하나유보라,30.4927,2022-02-01,11,4000.0,73,8,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/02/11,1196.0,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라,1.25,77.16666666666667
롯데캐슬,59.94,2022-02-01,11,10000.0,140,15,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/02/11,1196.0,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,150.41666666666666
남산타운,59.94,2022-02-01,11,5000.0,160,16,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/11,1196.0,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,1.25,165.20833333333334
래미안하이베르,59.74,2022-02-01,11,28000.0,120,10,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/02/11,1196.0,7,0,1,0,44,15,23,27,264.0077328980435,동화동,1.25,149.16666666666666
청구e편한세상,84.95999999999998,2022-02-01,11,38500.0,100,6,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/02/11,1196.0,4,1,1,0,63,20,29,31,70.23484133934264,청구역,1.25,140.10416666666666
서울역한라비발디센트럴,84.9774,2022-02-01,11,60000.0,65,11,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/11,1196.0,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,1.25,127.5
덕수궁롯데캐슬,117.7748,2022-02-01,11,12000.0,300,22,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/02/11,1196.0,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,1.25,312.5
서울역한라비발디센트럴,71.9832,2022-02-01,11,53000.0,60,4,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/11,1196.0,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,1.25,115.20833333333334
더플레이스충정로,13.36,2022-02-01,12,1000.0,62,6,37.558980785321,126.966068233101,충정로(경기대입구)역,169.5458754048524,129,2022/02/12,1196.0,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역,1.25,63.04166666666666
남산롯데캐슬아이리스,176.42,2022-02-01,12,20000.0,530,26,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/02/12,1196.0,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널,1.25,550.8333333333334
브라운스톤(355-0),117.742,2022-02-01,12,65000.0,90,33,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/02/12,1196.0,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원,1.25,157.70833333333331
브라운스톤(355-0),117.742,2022-02-01,12,65000.0,90,33,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/02/12,1196.0,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원,1.25,157.70833333333331
롯데캐슬,59.91,2022-02-01,12,5000.0,160,26,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/02/12,1196.0,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,1.25,165.20833333333334
